id,name,point_of_contact,account_id,asset_id,package_id,sensor_id,contact_type,meta,created,updated,deleted,mmsi,heading,course_over_ground,rate_of_turn,speed_over_ground,vessel_id,tonnage,vessel_status
d9c82c9b-3d6e-49c3-9797-f09f7fe26320,993672059,0101000020E610000098ED1D48F18052C0F55FFA710E434440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""993672059"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 40.523878333333336, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-desktop:1914"", ""Longitude"": -74.01472666666666, ""AtonStatus"": 0, ""NavAidName"": ""13                  "", ""NavAidType"": ""Port hand Mark"", ""OnPosition"": false, ""MessageType"": 21, ""RepeatCount"": 1, ""TimeUnixSec"": 1690983003.916184, ""CountPublish"": 250987, ""DimensionInfo"": ""Overall dimensions"", ""DimensionToBowM"": 0, ""MsgUtcTimestamp"": 61, ""DimensionToPortM"": 0, ""DimensionToStbdM"": 0, ""IsDimensionValid"": false, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 0, ""IsOnPositionValid"": false, ""ElectronicPosFixDeviceType"": ""surveyed""}",2023-08-02 13:30:03.000916+00,,,,0,0,0,0,66e81f39-1782-589b-bb4b-306c2cbac069,0,""
a7586731-81d4-4eae-a9bf-bb9dcd5d8e65,992351295,0101000020E6100000682AB158B09D52400AD7A3703D2A4440,51747fe5-b21e-455d-b52d-695576ccbac4,7deb59ac-a3ca-4835-8be5-169159905037,965823e8-965b-432f-bbb2-5dc065d1ac74,38e271ed-b1d4-4325-887a-490c6baeaa82,AIS,"{""Mmsi"": ""992351295"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 40.33, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-opt-hwil:31836"", ""Longitude"": 74.46388833333333, ""AtonStatus"": 32, ""NavAidName"": ""HWIL_OPT"", ""NavAidType"": ""Default"", ""OnPosition"": true, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983003.918139, ""CountPublish"": 150339, ""DimensionInfo"": ""Position report of AIS."", ""DimensionToBowM"": 2, ""MsgUtcTimestamp"": 3, ""DimensionToPortM"": 2, ""DimensionToStbdM"": 2, ""IsDimensionValid"": true, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 2, ""IsOnPositionValid"": true, ""ElectronicPosFixDeviceType"": ""surveyed""}",2023-08-02 13:30:03.000918+00,,,,0,0,0,0,ac112a8a-b123-53ca-bed1-e1e4d414e99b,0,""
3f6591c3-5733-42c3-b9b0-d836968ed7ef,993672061,0101000020E610000053BB4C3AB78152C0F39BAF7FC4444440,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""993672061"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 40.53724666666667, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-desktop:1914"", ""Longitude"": -74.02680833333334, ""AtonStatus"": 0, ""NavAidName"": ""17                  "", ""NavAidType"": ""Port hand Mark"", ""OnPosition"": false, ""MessageType"": 21, ""RepeatCount"": 1, ""TimeUnixSec"": 1690983004.395519, ""CountPublish"": 250988, ""DimensionInfo"": ""Overall dimensions"", ""DimensionToBowM"": 0, ""MsgUtcTimestamp"": 61, ""DimensionToPortM"": 0, ""DimensionToStbdM"": 0, ""IsDimensionValid"": false, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 0, ""IsOnPositionValid"": false, ""ElectronicPosFixDeviceType"": ""surveyed""}",2023-08-02 13:30:04.000395+00,,,,0,0,0,0,4c0f4020-9f83-5093-a208-49fa75badc5e,0,""
cd2921b0-f0d8-4e87-9423-c06c05ea4678,990901713,0101000020E61000000000000000A066400000000000C05640,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""990901713"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 91, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-desktop:1914"", ""Longitude"": 181, ""AtonStatus"": 0, ""NavAidName"": ""not available"", ""NavAidType"": ""Reference point"", ""OnPosition"": false, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983004.8270419, ""CountPublish"": 250989, ""DimensionInfo"": ""Overall dimensions"", ""DimensionToBowM"": 0, ""MsgUtcTimestamp"": 63, ""DimensionToPortM"": 0, ""DimensionToStbdM"": 0, ""IsDimensionValid"": false, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 0, ""IsOnPositionValid"": false, ""ElectronicPosFixDeviceType"": ""global positioning system (GPS)""}",2023-08-02 13:30:04.000827+00,,,,0,0,0,0,b926022a-6563-5db3-9cb6-4554ed73bc8b,0,""
c1ebd3d0-f1fc-496a-83c6-ce5f24dd3b76,992351295,0101000020E6100000682AB158B09D52400AD7A3703D2A4440,51747fe5-b21e-455d-b52d-695576ccbac4,7deb59ac-a3ca-4835-8be5-169159905037,965823e8-965b-432f-bbb2-5dc065d1ac74,38e271ed-b1d4-4325-887a-490c6baeaa82,AIS,"{""Mmsi"": ""992351295"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 40.33, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-opt-hwil:31836"", ""Longitude"": 74.46388833333333, ""AtonStatus"": 32, ""NavAidName"": ""HWIL_OPT"", ""NavAidType"": ""Default"", ""OnPosition"": true, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983004.9412968, ""CountPublish"": 150340, ""DimensionInfo"": ""Position report of AIS."", ""DimensionToBowM"": 2, ""MsgUtcTimestamp"": 4, ""DimensionToPortM"": 2, ""DimensionToStbdM"": 2, ""IsDimensionValid"": true, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 2, ""IsOnPositionValid"": true, ""ElectronicPosFixDeviceType"": ""surveyed""}",2023-08-02 13:30:04.000941+00,,,,0,0,0,0,ac112a8a-b123-53ca-bed1-e1e4d414e99b,0,""
703ea819-7599-4c87-8ab9-b867392a1573,990901713,0101000020E61000000000000000A066400000000000C05640,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""990901713"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 91, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-desktop:1914"", ""Longitude"": 181, ""AtonStatus"": 0, ""NavAidName"": ""not available"", ""NavAidType"": ""Reference point"", ""OnPosition"": false, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983005.834375, ""CountPublish"": 250990, ""DimensionInfo"": ""Overall dimensions"", ""DimensionToBowM"": 0, ""MsgUtcTimestamp"": 63, ""DimensionToPortM"": 0, ""DimensionToStbdM"": 0, ""IsDimensionValid"": false, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 0, ""IsOnPositionValid"": false, ""ElectronicPosFixDeviceType"": ""global positioning system (GPS)""}",2023-08-02 13:30:05.000834+00,,,,0,0,0,0,b926022a-6563-5db3-9cb6-4554ed73bc8b,0,""
72dcd6b8-4801-4c00-afcd-18f2b8cee2ba,992351295,0101000020E6100000682AB158B09D52400AD7A3703D2A4440,51747fe5-b21e-455d-b52d-695576ccbac4,7deb59ac-a3ca-4835-8be5-169159905037,965823e8-965b-432f-bbb2-5dc065d1ac74,38e271ed-b1d4-4325-887a-490c6baeaa82,AIS,"{""Mmsi"": ""992351295"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 40.33, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-opt-hwil:31836"", ""Longitude"": 74.46388833333333, ""AtonStatus"": 32, ""NavAidName"": ""HWIL_OPT"", ""NavAidType"": ""Default"", ""OnPosition"": true, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983005.947973, ""CountPublish"": 150341, ""DimensionInfo"": ""Position report of AIS."", ""DimensionToBowM"": 2, ""MsgUtcTimestamp"": 5, ""DimensionToPortM"": 2, ""DimensionToStbdM"": 2, ""IsDimensionValid"": true, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 2, ""IsOnPositionValid"": true, ""ElectronicPosFixDeviceType"": ""surveyed""}",2023-08-02 13:30:05.000947+00,,,,0,0,0,0,ac112a8a-b123-53ca-bed1-e1e4d414e99b,0,""
d5621744-611b-456b-88dc-bacd3dadcb61,990901713,0101000020E61000000000000000A066400000000000C05640,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""990901713"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 91, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-desktop:1914"", ""Longitude"": 181, ""AtonStatus"": 0, ""NavAidName"": ""not available"", ""NavAidType"": ""Reference point"", ""OnPosition"": false, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983006.856761, ""CountPublish"": 250991, ""DimensionInfo"": ""Overall dimensions"", ""DimensionToBowM"": 0, ""MsgUtcTimestamp"": 63, ""DimensionToPortM"": 0, ""DimensionToStbdM"": 0, ""IsDimensionValid"": false, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 0, ""IsOnPositionValid"": false, ""ElectronicPosFixDeviceType"": ""global positioning system (GPS)""}",2023-08-02 13:30:06.000856+00,,,,0,0,0,0,b926022a-6563-5db3-9cb6-4554ed73bc8b,0,""
49e0766a-a11d-4940-ab5f-f5aca4a7588d,992351295,0101000020E6100000682AB158B09D52400AD7A3703D2A4440,51747fe5-b21e-455d-b52d-695576ccbac4,7deb59ac-a3ca-4835-8be5-169159905037,965823e8-965b-432f-bbb2-5dc065d1ac74,38e271ed-b1d4-4325-887a-490c6baeaa82,AIS,"{""Mmsi"": ""992351295"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 40.33, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-opt-hwil:31836"", ""Longitude"": 74.46388833333333, ""AtonStatus"": 32, ""NavAidName"": ""HWIL_OPT"", ""NavAidType"": ""Default"", ""OnPosition"": true, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983006.955657, ""CountPublish"": 150342, ""DimensionInfo"": ""Position report of AIS."", ""DimensionToBowM"": 2, ""MsgUtcTimestamp"": 6, ""DimensionToPortM"": 2, ""DimensionToStbdM"": 2, ""IsDimensionValid"": true, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 2, ""IsOnPositionValid"": true, ""ElectronicPosFixDeviceType"": ""surveyed""}",2023-08-02 13:30:06.000955+00,,,,0,0,0,0,ac112a8a-b123-53ca-bed1-e1e4d414e99b,0,""
170e6edb-63e9-43a0-b531-77df70d1c40c,990901713,0101000020E61000000000000000A066400000000000C05640,cfb6fd66-a222-4abf-b8e6-763d0e609632,7ba7e838-411e-4797-b0b9-32b4cc0e2768,4e22ee26-379c-4577-b142-c05dc5a2068a,cce9d554-1775-42f3-b697-5f5eb6946df2,AIS,"{""Mmsi"": ""990901713"", ""Raim"": ""RAIM not in use (default)"", ""AtonFlag"": ""Real AtoN at indicated position, default"", ""Latitude"": 91, ""ModeFlag"": ""Station operating in autonomous and continuous mode, default"", ""SenderId"": ""gss-desktop:1914"", ""Longitude"": 181, ""AtonStatus"": 0, ""NavAidName"": ""not available"", ""NavAidType"": ""Reference point"", ""OnPosition"": false, ""MessageType"": 21, ""RepeatCount"": 0, ""TimeUnixSec"": 1690983007.863143, ""CountPublish"": 250992, ""DimensionInfo"": ""Overall dimensions"", ""DimensionToBowM"": 0, ""MsgUtcTimestamp"": 63, ""DimensionToPortM"": 0, ""DimensionToStbdM"": 0, ""IsDimensionValid"": false, ""PositionAccuracy"": ""Low (> 10m)"", ""DimensionToSternM"": 0, ""IsOnPositionValid"": false, ""ElectronicPosFixDeviceType"": ""global positioning system (GPS)""}",2023-08-02 13:30:07.000863+00,,,,0,0,0,0,b926022a-6563-5db3-9cb6-4554ed73bc8b,0,""
